"msgid","convo","comm","content","inbound","read","tw_sid","tw_status","created","status_cleared"
139,62,47,"I missed a test???",TRUE,TRUE,"SM1efea0a09cecd945b6068e685e7fd3dd","received","2016-03-31 21:58:40.307105+00",TRUE
49,28,21,"Okay thank you",TRUE,TRUE,"SM8f4c2899c1443f6b38b00d33f2243cc0","received","2016-03-24 17:03:37.758271+00",TRUE
173,98,78,"You are right - I did have trouble but I think I figured out how to make it work.",TRUE,TRUE,"SM67bd95faa633b9f987f913ac9810d060","received","2016-04-06 12:28:53.82535+00",TRUE
182,7,6,"OK here is a follow up.",FALSE,TRUE,"SM0eda342dff6144f29ad647d2e57ba339","sent","2016-04-06 16:25:32.578682+00",TRUE
62,36,26,"Retest",TRUE,TRUE,"SMcd1537f5cdd8287f72866a7b906639c8","received","2016-03-24 21:08:56.913502+00",TRUE
204,107,83,"Hi William, this is Jo Ann from Pretrial. I just tried to call you but no answer and no voicemail set up.",FALSE,TRUE,"SMcd60d5b68d4e4b7a8949b793d207f668","sent","2016-04-06 20:00:40.934857+00",TRUE
181,100,35,"Test 3",TRUE,TRUE,"SM07e9d8f1ec97f347260acab13ecd808a","received","2016-04-06 16:22:03.450364+00",TRUE
160,62,47,"Oh OK thanks",TRUE,TRUE,"SM3918e58cdcf193e26a1a4dd532c4ac4e","received","2016-04-05 20:10:01.141534+00",TRUE
47,28,20,"Need a ride",TRUE,TRUE,"SMf7bb01a42a0e36dfc9a65c8043896e6a","received","2016-03-24 16:37:40.902469+00",TRUE
169,95,57,"Sweet. I had no idea, man. I appreciate it so much, I was forrrrreaking out!!",TRUE,TRUE,"SM9429398f74270cfdf42bf0240befb74f","received","2016-04-05 23:49:18.74+00",TRUE
191,104,80,"Cassie please make sure that you are calling in Monday-Friday 6a-10p. Do not hang up early on the message. Thank you   PTS",FALSE,TRUE,"SMf864502316e84d1baeddeda78301c242","sent","2016-04-06 17:07:54.423999+00",TRUE
1371,442,226,"Whats up?",TRUE,TRUE,"SM49a7414ae7ca5c956f1a20418fc6290f","received","2016-05-28 13:49:26.038678+00",TRUE
172,98,78,"Thanks for writing me, Case Manager.",TRUE,TRUE,"SMa5a9044296e4f8085a6103f73becd31a","received","2016-04-06 12:28:39.353082+00",TRUE
192,105,81,"Hi Carlos, reminder to call in Monday- Friday to the IVR system. 385-468-3553 id is 52865. Listen to full message. Thank you  PTS",FALSE,TRUE,"SM000a2590449f4a69a62631ef05ff5fa9","sent","2016-04-06 17:11:08.37293+00",TRUE
81,48,35,"No I didn't",TRUE,TRUE,"SMc2286860c91653de7a4dc38305ecbab1","received","2016-03-24 23:01:52.563136+00",TRUE
197,106,82,"Hi William, this is Jo Ann from Pretrial. I just tried to call you but no answer and no voicemail set up.",FALSE,TRUE,"SM00f59c889cd24a63998262460986ecb0","sent","2016-04-06 18:02:13.405565+00",TRUE
184,100,35,"test",FALSE,TRUE,"SMce78881e184c4a8ca9401250b103977f","sent","2016-04-06 16:27:54.854181+00",TRUE
186,101,77,"you are able to get this message. Thanks!",FALSE,TRUE,"SM2bc4568dcc214f5789d7f4b02b665075","sent","2016-04-06 16:36:20.337429+00",TRUE
189,102,35,"Test 4",TRUE,TRUE,"SM5b66d06cb8fb90b0a9efdfd48d635995","received","2016-04-06 16:48:50.287471+00",TRUE
1449,383,188,"t wondering how this works my counselor meets with me tom so Mabey we could talk then or something?",TRUE,TRUE,"SMe0a474fa980186b6ecb5e7aa8370846a","received","2016-05-31 23:30:34.345227+00",TRUE
183,7,6,"I am fine. Thanks",TRUE,TRUE,"SM78362250d9859b868c1d85cdc945a945","received","2016-04-06 16:26:12.935877+00",TRUE
187,101,77,"Got it! And got my ankle monitored scheduled to be put on today. Thanks Matt, I'll see ya later",TRUE,TRUE,"SMbeb6f0ad31d8f632ab1d9f454aa02326","received","2016-04-06 16:36:59.929158+00",TRUE
1453,208,139,"I am doing good. No plm at all. Thks",TRUE,TRUE,"SM6efab06198ae539a93260b2f6fcb9f61","received","2016-06-01 14:19:09.558884+00",TRUE
201,106,82,"You have the wrong number",TRUE,TRUE,"SMc8d377fefed98b2018ab0cba7ea423b1","received","2016-04-06 19:07:57.838329+00",TRUE
196,85,66,"No, you don't have a warrant, but you did miss your UA test yesterday. I checked TASC and it appears you didn't even check in with them.",FALSE,TRUE,"SMccec660c41c146dfa3a7c56bb1fbda50","sent","2016-04-06 17:58:58.82997+00",TRUE
190,103,79,"Hi Please make sure you are calling in Monday- Friday 6a-10p and listening to full message. You have not checked in since 3/31/16.  PTS",FALSE,TRUE,"SM5f8eaa9237f94464971fc25c4f042029","sent","2016-04-06 16:57:23.178721+00",TRUE
148,62,47,"?",TRUE,TRUE,"SM64fc4bca7498420676f4746e44033a35","received","2016-04-04 19:39:46.538205+00",TRUE
194,92,26,"Ya I'm on my way, see ya soon",TRUE,TRUE,"SM00b5950b514493309c2d910c7c24e86c","received","2016-04-06 17:14:32.661314+00",TRUE
171,98,78,"Hi Joe I wanted to check in and make sure you were going to be able to make it this afternoon. I know you had some trouble last week making this time.",FALSE,TRUE,"SM64020bee7b7f4c26be8152c1988184a1","sent","2016-04-06 12:28:27.833835+00",TRUE
176,92,26,"Hi, Craig, I got your intake information and it said you would be testing at VMH so you no longer need to test with TASC. You can test there. Thanks!",FALSE,TRUE,"SM0b1e8aabbd4149169874339a81eaed61","sent","2016-04-06 14:20:12.758524+00",TRUE
175,98,78,"Sounds good, I will see you at 2:00 PM at CJS. Thanks for checking in with me.",TRUE,TRUE,"SMa1f285584ac80f6efa4551e948cc436d","received","2016-04-06 12:29:37.737672+00",TRUE
147,62,47,"So I don't test today?",TRUE,TRUE,"SM9b8c2c0d95293ad7b32943f535ab10b8","received","2016-04-04 18:13:52.599111+00",TRUE
185,101,77,"Hi Brandon. I am testing this to see if it is working now. There was an error on the administrative side that wouldn't allow me to do anything. Let me know if",FALSE,TRUE,"SM4a4ee601d5f847dbbc11b3cedc9d5ce2","sent","2016-04-06 16:36:06.843721+00",TRUE
134,62,47,"And my Iop just randomly drug tested me today and I passed just thought I'd let u know",TRUE,TRUE,"SM98b45884b576af06f4c920e113abbdad","received","2016-03-31 21:46:51.152714+00",TRUE
1452,442,226,"Hey thats ok Jo Ann dont sweat it.",TRUE,TRUE,"SM2bd0cec3adbde53065ea67ef5c2a4df6","received","2016-06-01 14:17:58.366837+00",TRUE
199,92,26,"Hi, Craig, Just heard from Maury. You can start testing with TASC again. Please start calling in tomorrow. Thanks. Kristina",FALSE,TRUE,"SM400ed2113c094e9ba0bb998a92e1fb9c","sent","2016-04-06 18:30:39.240115+00",TRUE
1502,473,231,"your call in id is 2693. if it does not work today call me. I also need you to call and set up an appointment with me for next month.",FALSE,TRUE,"SM156e82cf05d948f882750316682ce328","sent","2016-06-02 15:56:05.383255+00",TRUE
1503,354,175,"Hi Veronica - I can reschedule you. I already have someone at 4 and 4:30 though. I can see you tomorrow afternoon",FALSE,TRUE,"SM0e66820680944d53a390d0d41cc72d3f","sent","2016-06-02 16:41:52.764259+00",TRUE
1505,319,167,"No it is Monday 06/06 at 10am. See you then",FALSE,TRUE,"SM536b43ea54b848eeaf2ccd8ea67e6b49","sent","2016-06-02 17:44:10.089594+00",TRUE
2608,730,119,"y and physically and will instead try and be taken to the instacare by my sister.. I have everything I need to turn in and I can do that later on if we c",TRUE,TRUE,"SMda7d3f918fc49872f9381fbebd9e8ebd","received","2016-06-29 15:52:04.464285+00",TRUE
212,111,63,"I brought my journal",TRUE,TRUE,"SMc877280ad5609bd6bbf74ddeac858230","received","2016-04-07 00:18:11.546863+00",TRUE
214,112,83,"I actually talk to him this morning he said he emialed you and left you some voice mails and he said he would trying to get ahold of today again",TRUE,TRUE,"SMf637d66d9ac197a98eb38ac971c6eacd","received","2016-04-07 13:35:40.853312+00",TRUE
224,60,44,"I set up your Court date for case 161400953 4/19/16 @ 8.30 am with Judge Lubeck rm 32.  Please confirm you got this.",FALSE,TRUE,"SMe3d77e1732f64521b2244e29d978f407","sent","2016-04-08 16:15:32.627104+00",TRUE
170,97,77,"This is Brandon Stubbs new #",TRUE,TRUE,"SMa7279b6e842a3432745c96f1dc106284","received","2016-04-06 06:01:15.895896+00",TRUE
241,126,96,"Hi Bruce, it's Jo Ann. You can now text me. Have a good day and safe travels.",FALSE,TRUE,"SMe82efe73f2284474a3df0fda9782377a","sent","2016-04-11 19:39:04.77203+00",TRUE
208,109,84,"Can u call me please",TRUE,TRUE,"SMcdccd30d3e4bdde7258d892b4b7a8ac2","received","2016-04-06 20:09:33.165774+00",TRUE
216,111,63,"I am just now seeing your message. Bring your journal next week.",FALSE,TRUE,"SM1ddc69fc5023457aae5496341ec3494d","sent","2016-04-07 16:04:24.440856+00",TRUE
1509,476,235,"You missed your pre-sentence interview on 05/31/16. Call the pre-sentence writer and find out if you can reschedule. You are not in compliance with pretrial.",FALSE,TRUE,"SM70882ebc205b4566aea66d93df112296","sent","2016-06-02 19:09:40.009942+00",TRUE
1512,478,236,"Hello Joseph... My name is Sherranda G. and I am with Salt Lake County Probation.  Please call me at 3854683507 to schedule an appt.  Thank you!!",FALSE,TRUE,"SMac647e1d5a2641a58dd4ce909b47d592","sent","2016-06-02 19:28:46.839941+00",TRUE
251,127,97,"Thank you so much! No problem on the alcohol thing. I have good support on my trip.",TRUE,TRUE,"SMe6fe75f8124804842e51605707fc966e","received","2016-04-11 21:30:37.328387+00",TRUE
210,110,63,"Did you forget our session today after group?",FALSE,TRUE,"SMc67c32cf0f534eb0955a5db9fd5bd032","sent","2016-04-07 00:03:23.169344+00",TRUE
209,109,84,"Yes, give me just a minute.",FALSE,TRUE,"SM949ccb47fa164c47ad73784a34672d8d","sent","2016-04-06 20:19:04.740484+00",TRUE
206,108,82,"My apologies. I have removed your contact info.",FALSE,TRUE,"SM134e6ec5538e4e288affac3ec670350e","sent","2016-04-06 20:03:32.271091+00",TRUE
215,92,26,"Sounds good. Thanks for the update.",FALSE,TRUE,"SM383ce1b9634b4b2f9f265d02c81ad290","sent","2016-04-07 14:46:19.646146+00",TRUE
202,92,26,"Okay so I tested for valley and I also just tested for my new job.. Also I wanted to tell you that my girl moved back in with my baby girl. Things are going re",TRUE,TRUE,"SM3bbdf487a59525563c51369d3c301e06","received","2016-04-06 19:47:06.345951+00",TRUE
228,120,91,"Thank you so much",TRUE,TRUE,"SM24469f9539e8d2dc47abfcc02dabf918","received","2016-04-08 20:19:14.240597+00",TRUE
213,112,83,"Hey sorry about that alert telling you I need to speak to you. I erased it and checked you in for today. Still waiting to speak to Richard.",FALSE,TRUE,"SM613e2d454ee4448f9526bf2f80fbba7e","sent","2016-04-07 13:34:31.755744+00",TRUE
207,109,84,"Hi Robyn, this is Jo Ann from Pretrial. How are things? I'be noticed you haven't been calling TASC. Is there a reason?",FALSE,TRUE,"SM233f55b8907447068088ef2ed5bb65c4","sent","2016-04-06 20:08:12.806222+00",TRUE
226,119,90,"Please call Pretrial services 385-468-3539.  You are non-compliant with your cases.  TARA",FALSE,TRUE,"SM0b4a9435528b4343a0ef84763d1734fc","sent","2016-04-08 17:20:04.21066+00",TRUE
239,124,94,"Hi Carlee, this is Jo Ann from Pretrial. Text me anytime, and Have a Great Day!!!!",FALSE,TRUE,"SM427e76932b3a4e36a30ed82736a7c50b","sent","2016-04-11 16:27:53.032606+00",TRUE
217,113,85,"This is JoAnn from pretrial. Have a good day. Shoot for the stars...never give up!",FALSE,TRUE,"SM8841b1d3d0834215b37992b5dfffddec","sent","2016-04-07 16:05:51.71581+00",TRUE
242,126,96,"Thank u",TRUE,TRUE,"SM9dfebd6b35e2bf3f886ee92a505f6545","received","2016-04-11 19:44:25.683558+00",TRUE
225,118,88,"Hi Janna, Tara what time is best to call?  I saw that you wanted to attend another class so I will indicate that in my notes as well.",FALSE,TRUE,"SMb50c90d88efe4aa89ea8f250cea9b85e","sent","2016-04-08 16:18:35.766549+00",TRUE
218,114,63,"Okay",TRUE,TRUE,"SMdf8dd5537ac5f8166b3d1db9537d95b8","received","2016-04-07 16:17:45.687112+00",TRUE
219,113,85,"Yes ma'am. Thank you for helping me out today. You really motivated me to do my best when it comes to getting myself o. The right path. Thank you",TRUE,TRUE,"SM2ececd60680ea10cbe0f52374f1fe87e","received","2016-04-07 19:38:09.750283+00",TRUE
205,107,83,"It is extremely important that we speak immediately. Please call me 385-468-3477. Thanks, Jo Ann",FALSE,TRUE,"SM1ea23f57e2464a289cbe12519cf4d01a","sent","2016-04-06 20:00:58.100927+00",TRUE
235,103,79,"Wrong #",TRUE,TRUE,"SM4b93132bbcb2fa56a43eef4f57be8f10","received","2016-04-11 16:06:07.459546+00",TRUE
238,53,39,"Please attend All classes and call in Monday- Friday. This will be the last reminder before non compliance is reported. PTS.  Please confirm this message.",FALSE,TRUE,"SMaf18d91399ec4fb68aa67e4be91d3d94","sent","2016-04-11 16:21:28.072257+00",TRUE
234,103,79,"You have Court 4/18/16 @9a S34",FALSE,TRUE,"SM29aa1f2512454944aa34037576d5cd8e","sent","2016-04-11 16:01:48.999842+00",TRUE
203,92,26,"Okay so I tested for valley and I also just tested for my new job.. Also I wanted to tell you that my girl moved back in with my baby girl. Things are going re",TRUE,TRUE,"SM3bbdf487a59525563c51369d3c301e06","received","2016-04-06 19:47:06.345951+00",TRUE
233,103,79,"HI please make sure you are checking in Mon-Friday 385-468-3553 id # 93529.   Please confirm by text or call you received this message.  PTS",FALSE,TRUE,"SMc60d6aa3500c4ed1805d2097031751f7","sent","2016-04-11 16:00:27.723176+00",TRUE
236,123,93,"Message for L.Starks please call Pretrial Services AT 385-468-3539. Thank You.",FALSE,TRUE,"SMf65433bace764193ba7d1ff9c82cf51c","sent","2016-04-11 16:12:55.357992+00",TRUE
1511,473,231,"I have the appointment set for 6/28 at 1:00.   Bring your Prescriptions so that I can get copies of them. The bottles would work. Or a note from your Doc.",FALSE,TRUE,"SM4bf56e0f45a8495ebaa57cc1e36e6b01","sent","2016-06-02 19:28:34.498103+00",TRUE
1510,477,210,"This is Sherranda with Probation... I need you to call into TASC daily and TEST when required.  Please call me to follow up. ",FALSE,TRUE,"SMdf5eb42606df4c299a111c5fdb9e80ea","sent","2016-06-02 19:25:43.985341+00",TRUE
1514,474,126,"t me know if one of those times works for you. I also have 1:00 or 4:30 on Monday, or 2:30 on Tuesday. M@.",FALSE,TRUE,"SM5c9075f71f854340835cdda005a22a16","sent","2016-06-02 19:40:50.850533+00",TRUE
1513,474,126,"Hi Chaz, I got your message and we can reschedule your appointment for next week. I have 11:00 or 12:00 open on Thursday, or any time between 3:00 and 5:00. Le",FALSE,TRUE,"SM690886579a9d47c7a6719c7ca141abc2","sent","2016-06-02 19:39:49.909995+00",TRUE
1516,480,237,"You next appointment is scheduled for Friday, 06/24/16 at 1:30pm.",FALSE,TRUE,"SM01ed1a09db1f403a91913128f8dded14","sent","2016-06-02 20:25:10.61001+00",TRUE
1520,482,239,"You have not checked in since 05/28/16 and I need to schedule a meeting with you. Call me at 385-468-3487. Thanks",FALSE,TRUE,"SM207f9cd0e33d4c58abcbc9efdcb7eb6c","sent","2016-06-02 20:47:11.875033+00",TRUE
1517,354,175,"can you do 3:45?",FALSE,TRUE,"SM30f2c0e9f6b14def8ea576604678dd0c","sent","2016-06-02 20:36:49.934753+00",TRUE
1518,481,238,"You have not checked in since 05/25/16 and I need to schedule a meeting with you. Call me at 385-468-3487. Thanks",FALSE,TRUE,"SM1424760f473b490bb448a3c2f9d5ca30","sent","2016-06-02 20:37:03.532341+00",TRUE
1521,479,126,"You got it! I'll see you next week. :)",FALSE,TRUE,"SM46cbae68514942028a4f36a36faddf36","sent","2016-06-02 21:22:17.467936+00",TRUE
6334,1633,695,"understand..  Thank you",FALSE,TRUE,"SMdd7fa64476f24d0f9cfb262723c152ec","sent","2016-08-16 19:31:48.675059+00",TRUE
271,133,105,"MSG for V. Semeaut, please call pretrial services mon-friday 385-468-3553 id# 117634 to check in.  Please text/call back to verify message.",FALSE,TRUE,"SMe956f0a7bdad43f1bdc35e9dea4f8082","sent","2016-04-12 17:29:08.404241+00",TRUE
223,117,87,"Ok thank you.",TRUE,TRUE,"SMecee233f7d46fcfbe741f06c258013f8","received","2016-04-08 02:01:26.967657+00",TRUE
257,129,92,"Thank you. I will be there. On the off chance you've ever encountered this before, I have an ongoing legal dispute with the Draper Justice Court Judge, Dan Ber",TRUE,TRUE,"SM59c708372bb58989da09765c5194fc3f","received","2016-04-11 21:58:45.250426+00",TRUE
282,136,108,"Hi Michael, this is Jo Ann from Pretrial. I tried to call and your phone isn't accepting incoming calls. Because you have failed to check in daily",FALSE,TRUE,"SM93b2a044269548cc957b74bc719f8c63","sent","2016-04-12 21:36:28.010328+00",TRUE
258,129,92,"Thank you. I will be there. On the off chance you've ever encountered this before, I have an ongoing legal dispute with the Draper Justice Court Judge, Dan Ber",TRUE,TRUE,"SM59c708372bb58989da09765c5194fc3f","received","2016-04-11 21:58:45.250426+00",TRUE
276,133,106,"Sio, please call your attorney and the Court, you failed to show for court yesterday.  Pretrial Services",FALSE,TRUE,"SM00a0486794744014b99aa19cd0799efb","sent","2016-04-12 18:28:28.759645+00",TRUE
259,129,92,"Thank you. I will be there. On the off chance you've ever encountered this before, I have an ongoing legal dispute with the Draper Justice Court Judge, Dan Ber",TRUE,TRUE,"SM59c708372bb58989da09765c5194fc3f","received","2016-04-11 21:58:45.250426+00",TRUE
267,131,102,"This message is for Alberto Chavez. REMINDER to CALL Pretrial Services Mon-Fri, you have failed to call in.   Thank you.",FALSE,TRUE,"SM018a54f970ef4669a37f14aec6674521","sent","2016-04-12 15:58:53.964376+00",TRUE
256,129,92,"Let me know if you have any questions. Thanks, Jo Ann ""...this too shall pass...""",FALSE,TRUE,"SMaacd3a75fcd54c40841550925e0c6023","sent","2016-04-11 21:52:01.0758+00",TRUE
253,128,98,"Hi Zak, this is Jo Ann. Text me if you have any questions. Have a good day! You can do it!!!!",FALSE,TRUE,"SM82d4c966e58b44ffab8af0f6cdecb67f","sent","2016-04-11 21:34:47.110305+00",TRUE
1519,354,175,"Yes",TRUE,TRUE,"SM22bf88f5d35c242eba742b4d1a84bba1","received","2016-06-02 20:37:28.038675+00",TRUE
281,135,107,"Almir? I trying to contact him. My name is Jo Ann from Pretrial. Please have him call me its very important. Thank You.",FALSE,TRUE,"SMabb9fde87c174c1fb2f19605c8a0c6a9","sent","2016-04-12 21:28:52.691589+00",TRUE
260,129,92,"*in a",TRUE,TRUE,"SM23269678fcdf2419a5ca709c672b3f8e","received","2016-04-11 22:38:47.245903+00",TRUE
274,133,105,"It's ok...I just didn't know if he said it was his. Or have you guys believe that it is.",TRUE,TRUE,"SM540c110caf9d912dfcd1328964eb7516","received","2016-04-12 18:09:58.844381+00",TRUE
288,57,42,"Ok is there away i can come in at 4 then",TRUE,TRUE,"SM0bef2b57213a7252ae3575220ca82273","received","2016-04-13 15:55:58.247982+00",TRUE
270,123,104,"essage for L.Starks please call Pretrial Services AT 385-468-3539. Call in Mon-Friday  Thank You",FALSE,TRUE,"SMf8b1487ff4a64dacb01848ce64ee6a98","sent","2016-04-12 17:25:43.191845+00",TRUE
254,128,98,"This is Jeff",TRUE,TRUE,"SMdc8d856d21b2c08dc5074e1148da8886","received","2016-04-11 21:35:47.143497+00",TRUE
264,128,99,"Hey this is Jo Ann. Is this Zakery? i think I had the wrong number for you. Please get back to me.",FALSE,TRUE,"SM15681bd949d444d9965b8a00c7e59762","sent","2016-04-12 14:16:40.439122+00",TRUE
243,127,97,"Hi Wendy this is Mellissa from Probation. I was wondering if it was possible to reschedule your appt? I forgot I have to leave a little early today.",FALSE,TRUE,"SM61946da3b35f447ea9ab8ebaecd6ecb5","sent","2016-04-11 21:10:40.802243+00",TRUE
277,134,37,"Steven please make sure you are calling pretrial M-F.  Next week if your case is not filed with the Court we will close your pretrial. Please text/call.",FALSE,TRUE,"SM6c7fd158a62f424c891955934d586b11","sent","2016-04-12 19:13:06.589236+00",TRUE
273,133,105,"This is the contact number he left. Thank you.",FALSE,TRUE,"SMf56b2f2ccfb94b9e931ba109d529dec3","sent","2016-04-12 18:06:51.317275+00",TRUE
263,57,42,"Hey its kyle is there a way we can change the time i come in on the 22 to after 4 i dont get off work in tell then",TRUE,TRUE,"SMd2bec0c27540af3b7cf2d34fb2cbf61c","received","2016-04-12 14:16:14.061552+00",TRUE
255,129,92,"Hi Ryan, Jo Ann here. Hey, your case filed in Draper Justice. I got a court date for you Tuesday April 19th @ 1:30pm. No warrant issued, so that's good.",FALSE,TRUE,"SMbf4e7e6e8ae54d87a28e63727b5b4b24","sent","2016-04-11 21:51:25.274955+00",TRUE
269,132,103,"Hi Alexis this is Mellissa from probation. The court wants a copy of your assessment from VBH. Can you get a copy for VBH asap and turn it into the court?",FALSE,TRUE,"SM3e14c8cffdf24a0a9cf89f6b797f452a","sent","2016-04-12 16:53:46.193802+00",TRUE
